codigo_region;nombre_region;codigo_comuna;nombre_comuna;clasificacion;variable;valor;n
1;Tarapacá;1405;Pica;Rural;p03a;NA;6
1;Tarapacá;1405;Pica;Rural;p03b;Fonolita o plancha de fieltro embreado;20
1;Tarapacá;1405;Pica;Rural;p03b;Losa hormigón;42
1;Tarapacá;1405;Pica;Rural;p03b;Materiales precarios (lata, cartón, plásticos, etc.);36
1;Tarapacá;1405;Pica;Rural;p03b;No aplica;1121
1;Tarapacá;1405;Pica;Rural;p03b;Paja, coirón, totora o caña;40
1;Tarapacá;1405;Pica;Rural;p03b;Planchas metálicas de zinc, cobre, etc. o fibrocemento (tipo pizarreño);1085
1;Tarapacá;1405;Pica;Rural;p03b;Sin cubierta sólida de techo;2
1;Tarapacá;1405;Pica;Rural;p03b;Tejas o tejuelas de arcilla, metálicas, de cemento, de madera, asfálticas o plásticas;368
1;Tarapacá;1405;Pica;Rural;p03b;NA;12
1;Tarapacá;1405;Pica;Rural;p03c;Baldosa de cemento;159
1;Tarapacá;1405;Pica;Rural;p03c;Capa de cemento sobre tierra;99
1;Tarapacá;1405;Pica;Rural;p03c;No aplica;1121
1;Tarapacá;1405;Pica;Rural;p03c;Parquet, piso flotante, cerámico, madera, alfombra, flexit, cubrepiso u otro similar, sobre radier o vigas de madera (1-5);1103
1;Tarapacá;1405;Pica;Rural;p03c;Radier sin revestimiento;187
1;Tarapacá;1405;Pica;Rural;p03c;Tierra;37
1;Tarapacá;1405;Pica;Rural;p03c;NA;20
1;Tarapacá;1405;Pica;Rural;p04;0 piezas;8
1;Tarapacá;1405;Pica;Rural;p04;1 pieza;356
1;Tarapacá;1405;Pica;Rural;p04;2 piezas;561
1;Tarapacá;1405;Pica;Rural;p04;3 piezas;412
1;Tarapacá;1405;Pica;Rural;p04;4 piezas;148
1;Tarapacá;1405;Pica;Rural;p04;5 piezas;55
1;Tarapacá;1405;Pica;Rural;p04;6 o más piezas;23
1;Tarapacá;1405;Pica;Rural;p04;No aplica;1121
1;Tarapacá;1405;Pica;Rural;p04;NA;42
1;Tarapacá;1405;Pica;Rural;p05;Camión aljibe;56
1;Tarapacá;1405;Pica;Rural;p05;No aplica;1121
1;Tarapacá;1405;Pica;Rural;p05;Pozo o noria;201
1;Tarapacá;1405;Pica;Rural;p05;Red pública;1310
1;Tarapacá;1405;Pica;Rural;p05;Río, vertiente, estero, canal, lago, etc.;28
1;Tarapacá;1405;Pica;Rural;p05;NA;10
2;Antofagasta;2101;Antofagasta;Urbana;area;Rural;699
2;Antofagasta;2101;Antofagasta;Urbana;area;Urbana;111754
2;Antofagasta;2101;Antofagasta;Urbana;p01;Casa;80067
2;Antofagasta;2101;Antofagasta;Urbana;p01;Departamento en edificio;27940
2;Antofagasta;2101;Antofagasta;Urbana;p01;Mediagua, mejora, rancho o choza;2782
2;Antofagasta;2101;Antofagasta;Urbana;p01;Móvil (carpa, casa rodante o similar);44
2;Antofagasta;2101;Antofagasta;Urbana;p01;Operativo calle (no es vivienda);1
2;Antofagasta;2101;Antofagasta;Urbana;p01;Operativo personas en tránsito (no es vivienda);1
2;Antofagasta;2101;Antofagasta;Urbana;p01;Otro tipo de vivienda particular;660
2;Antofagasta;2101;Antofagasta;Urbana;p01;Pieza en casa antigua o en conventillo;751
2;Antofagasta;2101;Antofagasta;Urbana;p01;Vivienda colectiva;176
2;Antofagasta;2101;Antofagasta;Urbana;p01;Vivienda tradicional indígena (ruka, pae pae u otras);31
2;Antofagasta;2101;Antofagasta;Urbana;p02;Con moradores ausentes;5908
2;Antofagasta;2101;Antofagasta;Urbana;p02;Con moradores presentes;98983
2;Antofagasta;2101;Antofagasta;Urbana;p02;De temporada (vacacional u otro);1144
2;Antofagasta;2101;Antofagasta;Urbana;p02;En venta, para arriendo, abandonada u otro;6418
2;Antofagasta;2101;Antofagasta;Urbana;p03a;Adobe, barro, quincha, pirca u otro artesanal tradicional;230
2;Antofagasta;2101;Antofagasta;Urbana;p03a;Albañilería: bloque de cemento, piedra o ladrillo;49324
2;Antofagasta;2101;Antofagasta;Urbana;p03a;Hormigón armado;38456
2;Antofagasta;2101;Antofagasta;Urbana;p03a;Materiales precarios (lata, cartón, plástico, etc.);452
2;Antofagasta;2101;Antofagasta;Urbana;p03a;No aplica;13648
2;Antofagasta;2101;Antofagasta;Urbana;p03a;Tabique forrado por ambas caras (madera o acero) (1-6);5509
2;Antofagasta;2101;Antofagasta;Urbana;p03a;Tabique sin forro interior (madera u otro);4020
2;Antofagasta;2101;Antofagasta;Urbana;p03a;NA;814
2;Antofagasta;2101;Antofagasta;Urbana;p03b;Fonolita o plancha de fieltro embreado;674
2;Antofagasta;2101;Antofagasta;Urbana;p03b;Losa hormigón;30665
2;Antofagasta;2101;Antofagasta;Urbana;p03b;Materiales precarios (lata, cartón, plásticos, etc.);715
2;Antofagasta;2101;Antofagasta;Urbana;p03b;No aplica;13648
2;Antofagasta;2101;Antofagasta;Urbana;p03b;Paja, coirón, totora o caña;20
2;Antofagasta;2101;Antofagasta;Urbana;p03b;Planchas metálicas de zinc, cobre, etc. o fibrocemento (tipo pizarreño);37231
2;Antofagasta;2101;Antofagasta;Urbana;p03b;Sin cubierta sólida de techo;137
2;Antofagasta;2101;Antofagasta;Urbana;p03b;Tejas o tejuelas de arcilla, metálicas, de cemento, de madera, asfálticas o plásticas;28222
2;Antofagasta;2101;Antofagasta;Urbana;p03b;NA;1141
2;Antofagasta;2101;Antofagasta;Urbana;p03c;Baldosa de cemento;4380
2;Antofagasta;2101;Antofagasta;Urbana;p03c;Capa de cemento sobre tierra;1619
2;Antofagasta;2101;Antofagasta;Urbana;p03c;No aplica;13648
2;Antofagasta;2101;Antofagasta;Urbana;p03c;Parquet, piso flotante, cerámico, madera, alfombra, flexit, cubrepiso u otro similar, sobre radier o vigas de madera (1-5);87357
2;Antofagasta;2101;Antofagasta;Urbana;p03c;Radier sin revestimiento;3156
2;Antofagasta;2101;Antofagasta;Urbana;p03c;Tierra;946
2;Antofagasta;2101;Antofagasta;Urbana;p03c;NA;1347
2;Antofagasta;2101;Antofagasta;Urbana;p04;0 piezas;373
2;Antofagasta;2101;Antofagasta;Urbana;p04;1 pieza;13054
2;Antofagasta;2101;Antofagasta;Urbana;p04;2 piezas;27878
2;Antofagasta;2101;Antofagasta;Urbana;p04;3 piezas;33767
2;Antofagasta;2101;Antofagasta;Urbana;p04;4 piezas;12311
2;Antofagasta;2101;Antofagasta;Urbana;p04;5 piezas;4078
2;Antofagasta;2101;Antofagasta;Urbana;p04;6 o más piezas;3215
2;Antofagasta;2101;Antofagasta;Urbana;p04;No aplica;13648
2;Antofagasta;2101;Antofagasta;Urbana;p04;NA;4129
2;Antofagasta;2101;Antofagasta;Urbana;p05;Camión aljibe;1224
2;Antofagasta;2101;Antofagasta;Urbana;p05;No aplica;13648
2;Antofagasta;2101;Antofagasta;Urbana;p05;Pozo o noria;151
2;Antofagasta;2101;Antofagasta;Urbana;p05;Red pública;95748
2;Antofagasta;2101;Antofagasta;Urbana;p05;Río, vertiente, estero, canal, lago, etc.;571
2;Antofagasta;2101;Antofagasta;Urbana;p05;NA;1111
2;Antofagasta;2102;Mejillones;Rural;area;Rural;576
2;Antofagasta;2102;Mejillones;Rural;area;Urbana;3641
2;Antofagasta;2102;Mejillones;Rural;p01;Casa;3236
2;Antofagasta;2102;Mejillones;Rural;p01;Departamento en edificio;473
2;Antofagasta;2102;Mejillones;Rural;p01;Mediagua, mejora, rancho o choza;198
2;Antofagasta;2102;Mejillones;Rural;p01;Móvil (carpa, casa rodante o similar);6
2;Antofagasta;2102;Mejillones;Rural;p01;Operativo personas en tránsito (no es vivienda);1
2;Antofagasta;2102;Mejillones;Rural;p01;Otro tipo de vivienda particular;49
2;Antofagasta;2102;Mejillones;Rural;p01;Pieza en casa antigua o en conventillo;13
2;Antofagasta;2102;Mejillones;Rural;p01;Vivienda colectiva;240
2;Antofagasta;2102;Mejillones;Rural;p01;Vivienda tradicional indígena (ruka, pae pae u otras);1
2;Antofagasta;2102;Mejillones;Rural;p02;Con moradores ausentes;221
2;Antofagasta;2102;Mejillones;Rural;p02;Con moradores presentes;3291
2;Antofagasta;2102;Mejillones;Rural;p02;De temporada (vacacional u otro);383
2;Antofagasta;2102;Mejillones;Rural;p02;En venta, para arriendo, abandonada u otro;322
2;Antofagasta;2102;Mejillones;Rural;p03a;Adobe, barro, quincha, pirca u otro artesanal tradicional;1
2;Antofagasta;2102;Mejillones;Rural;p03a;Albañilería: bloque de cemento, piedra o ladrillo;1615
2;Antofagasta;2102;Mejillones;Rural;p03a;Hormigón armado;760
2;Antofagasta;2102;Mejillones;Rural;p03a;Materiales precarios (lata, cartón, plástico, etc.);42
2;Antofagasta;2102;Mejillones;Rural;p03a;No aplica;1167
2;Antofagasta;2102;Mejillones;Rural;p03a;Tabique forrado por ambas caras (madera o acero) (1-6);407
2;Antofagasta;2102;Mejillones;Rural;p03a;Tabique sin forro interior (madera u otro);213
2;Antofagasta;2102;Mejillones;Rural;p03a;NA;12
2;Antofagasta;2102;Mejillones;Rural;p03b;Fonolita o plancha de fieltro embreado;33
2;Antofagasta;2102;Mejillones;Rural;p03b;Losa hormigón;599
2;Antofagasta;2102;Mejillones;Rural;p03b;Materiales precarios (lata, cartón, plásticos, etc.);34
2;Antofagasta;2102;Mejillones;Rural;p03b;No aplica;1167
2;Antofagasta;2102;Mejillones;Rural;p03b;Paja, coirón, totora o caña;1
2;Antofagasta;2102;Mejillones;Rural;p03b;Planchas metálicas de zinc, cobre, etc. o fibrocemento (tipo pizarreño);1602
2;Antofagasta;2102;Mejillones;Rural;p03b;Sin cubierta sólida de techo;7
2;Antofagasta;2102;Mejillones;Rural;p03b;Tejas o tejuelas de arcilla, metálicas, de cemento, de madera, asfálticas o plásticas;753
2;Antofagasta;2102;Mejillones;Rural;p03b;NA;21
2;Antofagasta;2102;Mejillones;Rural;p03c;Baldosa de cemento;174
2;Antofagasta;2102;Mejillones;Rural;p03c;Capa de cemento sobre tierra;106
2;Antofagasta;2102;Mejillones;Rural;p03c;No aplica;1167
2;Antofagasta;2102;Mejillones;Rural;p03c;Parquet, piso flotante, cerámico, madera, alfombra, flexit, cubrepiso u otro similar, sobre radier o vigas de madera (1-5);2512
2;Antofagasta;2102;Mejillones;Rural;p03c;Radier sin revestimiento;195
2;Antofagasta;2102;Mejillones;Rural;p03c;Tierra;31
2;Antofagasta;2102;Mejillones;Rural;p03c;NA;32
2;Antofagasta;2102;Mejillones;Rural;p04;0 piezas;11
2;Antofagasta;2102;Mejillones;Rural;p04;1 pieza;444
2;Antofagasta;2102;Mejillones;Rural;p04;2 piezas;850
2;Antofagasta;2102;Mejillones;Rural;p04;3 piezas;1023
2;Antofagasta;2102;Mejillones;Rural;p04;4 piezas;337
2;Antofagasta;2102;Mejillones;Rural;p04;5 piezas;136
2;Antofagasta;2102;Mejillones;Rural;p04;6 o más piezas;126
2;Antofagasta;2102;Mejillones;Rural;p04;No aplica;1167
2;Antofagasta;2102;Mejillones;Rural;p04;NA;123
2;Antofagasta;2102;Mejillones;Rural;p05;Camión aljibe;332
2;Antofagasta;2102;Mejillones;Rural;p05;No aplica;1167
2;Antofagasta;2102;Mejillones;Rural;p05;Pozo o noria;3
2;Antofagasta;2102;Mejillones;Rural;p05;Red pública;2685
2;Antofagasta;2102;Mejillones;Rural;p05;Río, vertiente, estero, canal, lago, etc.;2
2;Antofagasta;2102;Mejillones;Rural;p05;NA;28
2;Antofagasta;2103;Sierra Gorda;Rural;area;Rural;570
2;Antofagasta;2103;Sierra Gorda;Rural;p01;Casa;466
2;Antofagasta;2103;Sierra Gorda;Rural;p01;Mediagua, mejora, rancho o choza;36
2;Antofagasta;2103;Sierra Gorda;Rural;p01;Móvil (carpa, casa rodante o similar);1
2;Antofagasta;2103;Sierra Gorda;Rural;p01;Otro tipo de vivienda particular;3
2;Antofagasta;2103;Sierra Gorda;Rural;p01;Pieza en casa antigua o en conventillo;21
2;Antofagasta;2103;Sierra Gorda;Rural;p01;Vivienda colectiva;43
2;Antofagasta;2103;Sierra Gorda;Rural;p02;Con moradores ausentes;28
2;Antofagasta;2103;Sierra Gorda;Rural;p02;Con moradores presentes;386
2;Antofagasta;2103;Sierra Gorda;Rural;p02;De temporada (vacacional u otro);6
2;Antofagasta;2103;Sierra Gorda;Rural;p02;En venta, para arriendo, abandonada u otro;150
2;Antofagasta;2103;Sierra Gorda;Rural;p03a;Adobe, barro, quincha, pirca u otro artesanal tradicional;9
2;Antofagasta;2103;Sierra Gorda;Rural;p03a;Albañilería: bloque de cemento, piedra o ladrillo;123
2;Antofagasta;2103;Sierra Gorda;Rural;p03a;Hormigón armado;34
2;Antofagasta;2103;Sierra Gorda;Rural;p03a;Materiales precarios (lata, cartón, plástico, etc.);9
2;Antofagasta;2103;Sierra Gorda;Rural;p03a;No aplica;227
2;Antofagasta;2103;Sierra Gorda;Rural;p03a;Tabique forrado por ambas caras (madera o acero) (1-6);107
2;Antofagasta;2103;Sierra Gorda;Rural;p03a;Tabique sin forro interior (madera u otro);58
2;Antofagasta;2103;Sierra Gorda;Rural;p03a;NA;3
2;Antofagasta;2103;Sierra Gorda;Rural;p03b;Fonolita o plancha de fieltro embreado;1
2;Antofagasta;2103;Sierra Gorda;Rural;p03b;Losa hormigón;5
2;Antofagasta;2103;Sierra Gorda;Rural;p03b;Materiales precarios (lata, cartón, plásticos, etc.);1
2;Antofagasta;2103;Sierra Gorda;Rural;p03b;No aplica;227
2;Antofagasta;2103;Sierra Gorda;Rural;p03b;Planchas metálicas de zinc, cobre, etc. o fibrocemento (tipo pizarreño);285
2;Antofagasta;2103;Sierra Gorda;Rural;p03b;Tejas o tejuelas de arcilla, metálicas, de cemento, de madera, asfálticas o plásticas;48
2;Antofagasta;2103;Sierra Gorda;Rural;p03b;NA;3
2;Antofagasta;2103;Sierra Gorda;Rural;p03c;Baldosa de cemento;9
2;Antofagasta;2103;Sierra Gorda;Rural;p03c;Capa de cemento sobre tierra;15
2;Antofagasta;2103;Sierra Gorda;Rural;p03c;No aplica;227
2;Antofagasta;2103;Sierra Gorda;Rural;p03c;Parquet, piso flotante, cerámico, madera, alfombra, flexit, cubrepiso u otro similar, sobre radier o vigas de madera (1-5);284
2;Antofagasta;2103;Sierra Gorda;Rural;p03c;Radier sin revestimiento;29
2;Antofagasta;2103;Sierra Gorda;Rural;p03c;Tierra;5
2;Antofagasta;2103;Sierra Gorda;Rural;p03c;NA;1
2;Antofagasta;2103;Sierra Gorda;Rural;p04;0 piezas;4
2;Antofagasta;2103;Sierra Gorda;Rural;p04;1 pieza;90
2;Antofagasta;2103;Sierra Gorda;Rural;p04;2 piezas;113
2;Antofagasta;2103;Sierra Gorda;Rural;p04;3 piezas;68
2;Antofagasta;2103;Sierra Gorda;Rural;p04;4 piezas;33
2;Antofagasta;2103;Sierra Gorda;Rural;p04;5 piezas;13
2;Antofagasta;2103;Sierra Gorda;Rural;p04;6 o más piezas;8
2;Antofagasta;2103;Sierra Gorda;Rural;p04;No aplica;227
2;Antofagasta;2103;Sierra Gorda;Rural;p04;NA;14
2;Antofagasta;2103;Sierra Gorda;Rural;p05;Camión aljibe;9
2;Antofagasta;2103;Sierra Gorda;Rural;p05;No aplica;227
2;Antofagasta;2103;Sierra Gorda;Rural;p05;Red pública;331
2;Antofagasta;2103;Sierra Gorda;Rural;p05;Río, vertiente, estero, canal, lago, etc.;1
2;Antofagasta;2103;Sierra Gorda;Rural;p05;NA;2
2;Antofagasta;2104;Taltal;Rural;area;Rural;688
2;Antofagasta;2104;Taltal;Rural;area;Urbana;3907
2;Antofagasta;2104;Taltal;Rural;p01;Casa;4123
2;Antofagasta;2104;Taltal;Rural;p01;Departamento en edificio;3
2;Antofagasta;2104;Taltal;Rural;p01;Mediagua, mejora, rancho o choza;265
2;Antofagasta;2104;Taltal;Rural;p01;Móvil (carpa, casa rodante o similar);28
2;Antofagasta;2104;Taltal;Rural;p01;Operativo calle (no es vivienda);1
2;Antofagasta;2104;Taltal;Rural;p01;Operativo personas en tránsito (no es vivienda);1
2;Antofagasta;2104;Taltal;Rural;p01;Otro tipo de vivienda particular;59
2;Antofagasta;2104;Taltal;Rural;p01;Pieza en casa antigua o en conventillo;20
2;Antofagasta;2104;Taltal;Rural;p01;Vivienda colectiva;45
2;Antofagasta;2104;Taltal;Rural;p01;Vivienda tradicional indígena (ruka, pae pae u otras);50
2;Antofagasta;2104;Taltal;Rural;p02;Con moradores ausentes;449
2;Antofagasta;2104;Taltal;Rural;p02;Con moradores presentes;3542
2;Antofagasta;2104;Taltal;Rural;p02;De temporada (vacacional u otro);268
2;Antofagasta;2104;Taltal;Rural;p02;En venta, para arriendo, abandonada u otro;336
2;Antofagasta;2104;Taltal;Rural;p03a;Adobe, barro, quincha, pirca u otro artesanal tradicional;13
2;Antofagasta;2104;Taltal;Rural;p03a;Albañilería: bloque de cemento, piedra o ladrillo;1642
2;Antofagasta;2104;Taltal;Rural;p03a;Hormigón armado;390
2;Antofagasta;2104;Taltal;Rural;p03a;Materiales precarios (lata, cartón, plástico, etc.);54
2;Antofagasta;2104;Taltal;Rural;p03a;No aplica;1100
2;Antofagasta;2104;Taltal;Rural;p03a;Tabique forrado por ambas caras (madera o acero) (1-6);922
2;Antofagasta;2104;Taltal;Rural;p03a;Tabique sin forro interior (madera u otro);461
2;Antofagasta;2104;Taltal;Rural;p03a;NA;13
2;Antofagasta;2104;Taltal;Rural;p03b;Fonolita o plancha de fieltro embreado;18
2;Antofagasta;2104;Taltal;Rural;p03b;Losa hormigón;72
2;Antofagasta;2104;Taltal;Rural;p03b;Materiales precarios (lata, cartón, plásticos, etc.);66
2;Antofagasta;2104;Taltal;Rural;p03b;No aplica;1100
2;Antofagasta;2104;Taltal;Rural;p03b;Planchas metálicas de zinc, cobre, etc. o fibrocemento (tipo pizarreño);2574
2;Antofagasta;2104;Taltal;Rural;p03b;Sin cubierta sólida de techo;22
2;Antofagasta;2104;Taltal;Rural;p03b;Tejas o tejuelas de arcilla, metálicas, de cemento, de madera, asfálticas o plásticas;701
2;Antofagasta;2104;Taltal;Rural;p03b;NA;42
2;Antofagasta;2104;Taltal;Rural;p03c;Baldosa de cemento;199
2;Antofagasta;2104;Taltal;Rural;p03c;Capa de cemento sobre tierra;178
2;Antofagasta;2104;Taltal;Rural;p03c;No aplica;1100
2;Antofagasta;2104;Taltal;Rural;p03c;Parquet, piso flotante, cerámico, madera, alfombra, flexit, cubrepiso u otro similar, sobre radier o vigas de madera (1-5);2756
2;Antofagasta;2104;Taltal;Rural;p03c;Radier sin revestimiento;184
2;Antofagasta;2104;Taltal;Rural;p03c;Tierra;136
2;Antofagasta;2104;Taltal;Rural;p03c;NA;42
2;Antofagasta;2104;Taltal;Rural;p04;0 piezas;4
2;Antofagasta;2104;Taltal;Rural;p04;1 pieza;530
2;Antofagasta;2104;Taltal;Rural;p04;2 piezas;1084
2;Antofagasta;2104;Taltal;Rural;p04;3 piezas;1042
2;Antofagasta;2104;Taltal;Rural;p04;4 piezas;455
2;Antofagasta;2104;Taltal;Rural;p04;5 piezas;157
2;Antofagasta;2104;Taltal;Rural;p04;6 o más piezas;98
2;Antofagasta;2104;Taltal;Rural;p04;No aplica;1100
2;Antofagasta;2104;Taltal;Rural;p04;NA;125
2;Antofagasta;2104;Taltal;Rural;p05;Camión aljibe;595
2;Antofagasta;2104;Taltal;Rural;p05;No aplica;1100
2;Antofagasta;2104;Taltal;Rural;p05;Pozo o noria;2
2;Antofagasta;2104;Taltal;Rural;p05;Red pública;2855
2;Antofagasta;2104;Taltal;Rural;p05;Río, vertiente, estero, canal, lago, etc.;6
2;Antofagasta;2104;Taltal;Rural;p05;NA;37
2;Antofagasta;2201;Calama;Urbana;area;Rural;4262
2;Antofagasta;2201;Calama;Urbana;area;Urbana;53047
2;Antofagasta;2201;Calama;Urbana;p01;Casa;49994
2;Antofagasta;2201;Calama;Urbana;p01;Departamento en edificio;3683
2;Antofagasta;2201;Calama;Urbana;p01;Mediagua, mejora, rancho o choza;705
2;Antofagasta;2201;Calama;Urbana;p01;Móvil (carpa, casa rodante o similar);26
2;Antofagasta;2201;Calama;Urbana;p01;Operativo calle (no es vivienda);1
2;Antofagasta;2201;Calama;Urbana;p01;Operativo personas en tránsito (no es vivienda);1
2;Antofagasta;2201;Calama;Urbana;p01;Otro tipo de vivienda particular;808
2;Antofagasta;2201;Calama;Urbana;p01;Pieza en casa antigua o en conventillo;1610
2;Antofagasta;2201;Calama;Urbana;p01;Vivienda colectiva;344
2;Antofagasta;2201;Calama;Urbana;p01;Vivienda tradicional indígena (ruka, pae pae u otras);137
2;Antofagasta;2201;Calama;Urbana;p02;Con moradores ausentes;4374
2;Antofagasta;2201;Calama;Urbana;p02;Con moradores presentes;46693
2;Antofagasta;2201;Calama;Urbana;p02;De temporada (vacacional u otro);2583
2;Antofagasta;2201;Calama;Urbana;p02;En venta, para arriendo, abandonada u otro;3659
2;Antofagasta;2201;Calama;Urbana;p03a;Adobe, barro, quincha, pirca u otro artesanal tradicional;2121
2;Antofagasta;2201;Calama;Urbana;p03a;Albañilería: bloque de cemento, piedra o ladrillo;26196
2;Antofagasta;2201;Calama;Urbana;p03a;Hormigón armado;12878
2;Antofagasta;2201;Calama;Urbana;p03a;Materiales precarios (lata, cartón, plástico, etc.);426
2;Antofagasta;2201;Calama;Urbana;p03a;No aplica;10962
2;Antofagasta;2201;Calama;Urbana;p03a;Tabique forrado por ambas caras (madera o acero) (1-6);3076
2;Antofagasta;2201;Calama;Urbana;p03a;Tabique sin forro interior (madera u otro);1234
2;Antofagasta;2201;Calama;Urbana;p03a;NA;416
2;Antofagasta;2201;Calama;Urbana;p03b;Fonolita o plancha de fieltro embreado;422
2;Antofagasta;2201;Calama;Urbana;p03b;Losa hormigón;3796
2;Antofagasta;2201;Calama;Urbana;p03b;Materiales precarios (lata, cartón, plásticos, etc.);661
2;Antofagasta;2201;Calama;Urbana;p03b;No aplica;10962
2;Antofagasta;2201;Calama;Urbana;p03b;Paja, coirón, totora o caña;44
2;Antofagasta;2201;Calama;Urbana;p03b;Planchas metálicas de zinc, cobre, etc. o fibrocemento (tipo pizarreño);25641
2;Antofagasta;2201;Calama;Urbana;p03b;Sin cubierta sólida de techo;103
2;Antofagasta;2201;Calama;Urbana;p03b;Tejas o tejuelas de arcilla, metálicas, de cemento, de madera, asfálticas o plásticas;15078
2;Antofagasta;2201;Calama;Urbana;p03b;NA;602
2;Antofagasta;2201;Calama;Urbana;p03c;Baldosa de cemento;2819
2;Antofagasta;2201;Calama;Urbana;p03c;Capa de cemento sobre tierra;914
2;Antofagasta;2201;Calama;Urbana;p03c;No aplica;10962
2;Antofagasta;2201;Calama;Urbana;p03c;Parquet, piso flotante, cerámico, madera, alfombra, flexit, cubrepiso u otro similar, sobre radier o vigas de madera (1-5);40000
2;Antofagasta;2201;Calama;Urbana;p03c;Radier sin revestimiento;1443
2;Antofagasta;2201;Calama;Urbana;p03c;Tierra;462
2;Antofagasta;2201;Calama;Urbana;p03c;NA;709
2;Antofagasta;2201;Calama;Urbana;p04;0 piezas;510
2;Antofagasta;2201;Calama;Urbana;p04;1 pieza;8769
2;Antofagasta;2201;Calama;Urbana;p04;2 piezas;12573
2;Antofagasta;2201;Calama;Urbana;p04;3 piezas;13585
2;Antofagasta;2201;Calama;Urbana;p04;4 piezas;5830
2;Antofagasta;2201;Calama;Urbana;p04;5 piezas;1769
2;Antofagasta;2201;Calama;Urbana;p04;6 o más piezas;1174
2;Antofagasta;2201;Calama;Urbana;p04;No aplica;10962
2;Antofagasta;2201;Calama;Urbana;p04;NA;2137
2;Antofagasta;2201;Calama;Urbana;p05;Camión aljibe;751
2;Antofagasta;2201;Calama;Urbana;p05;No aplica;10962
2;Antofagasta;2201;Calama;Urbana;p05;Pozo o noria;54
2;Antofagasta;2201;Calama;Urbana;p05;Red pública;44880
2;Antofagasta;2201;Calama;Urbana;p05;Río, vertiente, estero, canal, lago, etc.;133
2;Antofagasta;2201;Calama;Urbana;p05;NA;529
2;Antofagasta;2202;Ollagüe;Rural;area;Rural;439
2;Antofagasta;2202;Ollagüe;Rural;p01;Casa;173
2;Antofagasta;2202;Ollagüe;Rural;p01;Mediagua, mejora, rancho o choza;234
2;Antofagasta;2202;Ollagüe;Rural;p01;Móvil (carpa, casa rodante o similar);1
2;Antofagasta;2202;Ollagüe;Rural;p01;Otro tipo de vivienda particular;13
2;Antofagasta;2202;Ollagüe;Rural;p01;Pieza en casa antigua o en conventillo;6
2;Antofagasta;2202;Ollagüe;Rural;p01;Vivienda colectiva;12
2;Antofagasta;2202;Ollagüe;Rural;p02;Con moradores ausentes;33
2;Antofagasta;2202;Ollagüe;Rural;p02;Con moradores presentes;106
2;Antofagasta;2202;Ollagüe;Rural;p02;De temporada (vacacional u otro);275
2;Antofagasta;2202;Ollagüe;Rural;p02;En venta, para arriendo, abandonada u otro;25
2;Antofagasta;2202;Ollagüe;Rural;p03a;Adobe, barro, quincha, pirca u otro artesanal tradicional;13
2;Antofagasta;2202;Ollagüe;Rural;p03a;Albañilería: bloque de cemento, piedra o ladrillo;52
